user,type,contest_id,ticket_id,start_time,expire_time,stop_time,task_answers,user_agent,client_ip,mobile_alert,owner,tag,name,school,/Users/artie/PycharmProjects/pythonProject/venv/bin/python /Users/artie/Documents/GitHub/pythonRepository/python数据分析小作业/chaxun.py,is_parent,mobi,le_alert
tsing/ds/2204187,ticket-user,tsing/ds,2204187,2022-07-01T15:51:15.107+08:00,2022-07-01T17:51:15+08:00,2022-07-01T16:09:24.782+08:00,"[""{\""basic\"":[[3,3,3,3,3,1,3,1,3,3,4,4,4,4,1,1,5,3,4,4,4,3,3,3,3,3,4,2,3,3,1,1,1,2,2,1,3,3,3,4,4,4,3,4,5,4,4,3,1,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,2,3,3,2,2,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3],3]}""]","Mozilla/5.0 (Linux; Android 11; M2012K11C Build/RKQ1.201112.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9819 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",112.67.206.246,海南省海口市 电信  ,tsing,学生,大学生1187,测试学校,中国 广东 惠州,0,海南,省惠州市
tsing/ds/2204188,ticket-user,tsing/ds,2204188,2022-07-01T19:34:25.985+08:00,2022-07-01T21:34:25+08:00,2022-07-01T19:37:55.813+08:00,"[""{\""basic\"":[[2,1,1,1,1,1,1,1,1,2,4,4,4,4,4,2,4,1,1,2,2,3,2,2,2,3,4,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,4,4,2,2,2,2,1,1,1,1,4,4,4,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,4,3,3,3,3,1,3,3,3,4,3,1,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3],2]}""]","Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172f) NetType/WIFI Language/zh_CN",117.140.216.217,广西壮族自治区北海市 移动  ,tsing,学生,大学生1188,测试学校,中国 海南 海口,0,广西,省海口市
tsing/ds/2204189,ticket-user,tsing/ds,2204189,2022-07-01T22:43:27.542+08:00,2022-07-02T00:43:27+08:00,2022-07-01T22:49:22.135+08:00,"[""{\""basic\"":[[4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,4,4,4,4,2,2,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4],3]}""]","Mozilla/5.0 (Linux; Android 10; ANG-AN00 Build/HUAWEIANG-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/8593 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",220.200.108.75,海南省海口市 联通  ,tsing,学生,大学生1189,测试学校,中国 广西 北海,0,海南,壮族自治区北海市
tsing/ds/2204190,ticket-user,tsing/ds,2204190,2022-07-01T15:46:17.936+08:00,2022-07-01T17:46:17+08:00,2022-07-01T16:42:33.33+08:00,"[""{\""basic\"":[[3,3,3,2,3,2,2,2,2,2,4,4,4,4,2,2,3,2,2,3,2,3,4,4,4,4,4,3,3,3,2,2,3,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,1,1,4,4,2,2,2,1,1,4,3,3,2,2,2,2,2,2,4,3,3,3,3,3,2,3,3,3,3,2,4,3,3,4,4,3,3,4,3,3,3,2,2,3,2,4,2,3,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,4,3,4,3,4,4,3,3,3,3,3,4,5,2,5,3,2,2,3,3,3,3,3,3],3]}""]","Mozilla/5.0 (Linux; Android 12; 22011211C Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1642 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",113.220.92.48,湖南省邵阳市 电信  ,tsing,学生,大学生1190,测试学校,中国 海南 ,0,湖南,省海口市
tsing/ds/2204191,ticket-user,tsing/ds,2204191,2022-07-02T12:55:48.381+08:00,2022-07-02T14:55:48+08:00,2022-07-02T12:59:14.987+08:00,"[""{\""basic\"":[[4,3,3,2,3,5,4,2,5,4,1,5,3,5,4,1,5,4,3,5,3,2,3,4,2,3,5,5,1,2,3,2,5,2,3,5,2,1,3,2,5,5,5,4,2,5,4,3,2,2,3,5,3,3,2,1,3,5,1,3,3,2,4,3,2,4,2,4,3,2,5,3,5,2,2,5,4,1,4,1,5,5,3,5,2,3,5,5,1,1,3,3,1,1,1,1,2,3,1,2,2,2,5,5,2,4,2,1,1,4,2,2,5,5,5,2,2,3,2,2,4,1,4,2,5,2,3,2,5,5,2,4,5,4,5,2,5,2,4,1,4,3,3,5,3,1,5,1,4,1,4,2,4,2,3,3,5,1,3,1,1,2,3,2,5,4,2,2,3,2,4,5,4,2,4,5,5,5,1,2,3,1,4,2,4,4,5,5,4,4,5,1,5],3]}""]","Mozilla/5.0 (Linux; Android 11; SHARK PRS-A0 Build/PROS2203050CN00MR2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5693 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",223.74.10.97,广东省湛江市 移动  ,tsing,学生,大学生1191,测试学校,中国 湖南 邵阳,0,广东,省邵阳市
tsing/ds/2204192,ticket-user,tsing/ds,2204192,2022-07-01T16:35:01.443+08:00,2022-07-01T18:35:01+08:00,2022-07-01T16:38:41.963+08:00,"[""{\""basic\"":[[2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,2,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,4,4,4,2,4,2,4,4,4,2,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,2,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,4,4,4,4,2,4,2,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,2,4,2],3]}""]","Mozilla/5.0 (Linux; Android 10; V1911A Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1937 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",120.230.159.115,广东省江门市 移动  ,tsing,学生,大学生1192,测试学校,中国 广东 湛江,0,广东,省湛江市
tsing/ds/2204193,ticket-user,tsing/ds,2204193,2022-07-01T17:43:34.213+08:00,2022-07-01T19:43:34+08:00,2022-07-01T17:52:48.877+08:00,"[""{\""basic\"":[[2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,5,4,4,2,2,2,2,2,2,2,2,4,4,4,2,4,2,4,2,4,4,2,2,2,2,4,4,4,4,4,4,2,3,4,4,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,4,4,4,4,4,3,2,2,2,2,2,5,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,2,2,3,4,2,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,4],2]}""]","Mozilla/5.0 (Linux; Android 12; V2196A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/7166 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",180.142.75.44,广西壮族自治区钦州市 电信  ,tsing,学生,大学生1193,测试学校,中国 广东 江门,0,广西,省江门市
tsing/ds/2204194,ticket-user,tsing/ds,2204194,2022-07-01T16:27:32.589+08:00,2022-07-01T18:27:32+08:00,2022-07-01T16:33:49.379+08:00,"[""{\""basic\"":[[2,3,3,2,2,2,2,2,2,2,4,4,4,4,1,1,3,2,2,2,2,3,3,3,3,4,4,3,3,3,1,1,3,2,1,1,1,1,2,1,1,3,2,2,3,2,2,2,2,2,3,4,1,1,2,1,1,2,2,3,1,1,1,1,2,2,2,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,4,3,4,4,4,4,4,4,4,4,4,1,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3],3]}""]","Mozilla/5.0 (Linux; Android 10; PCT-AL10 Build/HUAWEIPCT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/9598 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",111.29.151.155,海南省 移动 ,tsing,学生,大学生1194,测试学校,中国 广西 ,0,海南,壮族自治区钦州市
tsing/ds/2204195,ticket-user,tsing/ds,2204195,2022-07-01T16:06:03.01+08:00,2022-07-01T18:06:03+08:00,2022-07-01T16:14:33.37+08:00,"[""{\""basic\"":[[2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,4,4,4,4,2,4,2,2,2,2,4,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,3,3,3,3,2,1,1,1,1,1,3,3,3,3,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,3,4,3,3,3,3,3,5,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,1,1,4,3,1,4,4,3,3,3,2,3,3,2,3,4,3,4,3,3,3,1,1,3,3,3,2,1,2,2,4,3,4,3,3,3,3,3,4,1,4],2]}""]","Mozilla/5.0 (Linux; Android 11; M2012K11AC Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/7227 MicroMessenger/8.0.21.2120(0x280015F0) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",111.29.130.224,海南省 移动 ,tsing,学生,大学生1195,测试学校,中国 海南 海口,0,海南,省
tsing/ds/2204196,ticket-user,tsing/ds,2204196,2022-07-01T16:16:00.71+08:00,2022-07-01T18:16:00+08:00,2022-07-01T16:29:15.132+08:00,"[""{\""basic\"":[[2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,4,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,4,4,4,2,2,2,2,2,4,2,4,4,4,4,2,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,4,4,4,4,4,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,4,2,4,4,4,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2],2]}""]","Mozilla/5.0 (Linux; Android 11; V2049A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/9158 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",144.0.187.104,山东省烟台市 电信  ,tsing,学生,大学生1196,测试学校,中国 海南 海口,0,山东,省
tsing/ds/2204197,ticket-user,tsing/ds,2204197,2022-07-01T15:54:30.682+08:00,2022-07-01T17:54:30+08:00,2022-07-01T16:02:16.152+08:00,"[""{\""basic\"":[[2,4,4,4,4,4,4,4,4,4,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,1,3,4,3,3,3,2,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,2,4,2,2,2,2,2,2,2,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],3]}""]","Mozilla/5.0 (Linux; Android 10; MRR-W29 Build/HUAWEIMRR-W29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Safari/537.36 MMWEBID/6557 MicroMessenger/8.0.24.2180(0x28001837) WeChat/arm64 Weixin Android Tablet NetType/WIFI Language/zh_CN ABI/arm64",36.101.166.14,海南省海口市 电信  ,tsing,学生,大学生1197,测试学校,中国 山东 菏泽,0,海南,省烟台市
tsing/ds/2204198,ticket-user,tsing/ds,2204198,2022-07-01T16:47:09.945+08:00,2022-07-01T18:47:09+08:00,2022-07-01T17:08:12.765+08:00,"[""{\""basic\"":[[2,2,2,1,2,1,1,1,1,2,2,3,3,3,1,1,1,1,2,2,2,4,3,3,2,3,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,4,2,1,1,2,1,3,3,3,2,2,1,3,2,2,3,3,3,3,3,2,2,3,3,2,3,2,2,2,2,4,3,4,3,3,4,3,3,3,3,2,2,4,3,3,3,3,3,2,4,4,3,4,3,4,4,2,2,4,2,4,3,3,3,3,1,1,1,2,1,2,2,2,1,1,3,3,3,3,4,3,3,3,3,3,4,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,4,2,3,2,3,4,3,2,2,2,2,3,3,2,1,1,2,2,2,3,2,3,1,3,3,3,3,3,4],2]}""]","Mozilla/5.0 (Linux; Android 12; V2055A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1147 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",150.255.189.24,海南省海口市 联通  ,tsing,学生,大学生1198,测试学校,中国 海南 万宁,0,海南,省海口市
tsing/ds/2204199,ticket-user,tsing/ds,2204199,2022-07-01T16:19:33.685+08:00,2022-07-01T18:19:33+08:00,2022-07-01T16:29:34.17+08:00,"[""{\""basic\"":[[1,1,2,2,1,2,1,1,1,1,4,4,3,3,2,1,2,1,1,2,2,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,4,2,2,3,3,3,4,4,3,3,3,2,2,2,2,2,4,4,4,3,3,3,4,4,4,4,2,3,2,3,4,4,4,4,4,5,3,4,4,4,3,2,4,4,4,4,4,4,3,3,5,3,4,3,5,3,2,2,5,2,5,5,3,3,3,1,1,2,3,3,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,5,3,3,3,2,2,3,3,4,4,3,2,3,3,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,2,2,3,1,3,4,2,3,3,2,4,4,3,2,3,2,4,4,3,3,4,4],2]}""]","Mozilla/5.0 (Linux; Android 12; V2136A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/7783 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",36.1.84.242,海南省文昌市 电信  ,tsing,学生,大学生1199,测试学校,中国 海南 海口,0,海南,省海口市
tsing/ds/2204200,ticket-user,tsing/ds,2204200,2022-07-01T16:59:18.156+08:00,2022-07-20T13:18:27+08:00,,[],"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172f) NetType/4G Language/zh_CN",223.104.23.164,海南省 移动 ,tsing,学生,大学生1200,测试学校,中国 海南 文昌,0,海南,省文昌市
tsing/ds/2204201,ticket-user,tsing/ds,2204201,2022-07-05T10:48:08.296+08:00,2022-07-05T12:48:08+08:00,2022-07-05T10:59:44.786+08:00,"[""{\""basic\"":[[3,3,4,2,1,2,2,3,3,2,4,3,4,4,2,2,3,2,3,3,3,4,4,3,3,3,4,3,4,2,3,3,1,2,1,1,1,2,4,3,2,2,2,3,3,3,2,2,1,1,2,3,3,2,2,2,1,3,3,4,2,3,1,2,3,2,3,4,4,4,4,2,1,4,4,4,4,3,3,4,3,5,3,3,3,3,4,4,4,4,4,3,2,4,3,4,4,3,3,4,4,4,3,4,3,4,4,3,2,4,3,4,2,1,4,4,2,2,2,3,3,2,2,2,2,3,3,3,1,2,3,4,3,4,3,3,3,3,2,2,1,2,4,3,4,4,3,3,5,5,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,2,4,3,4,4,4,3,3,2,2,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,4,1,3],2]}""]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",111.32.90.151,天津市天津市 移动  ,tsing,学生,大学生1201,测试学校,中国 海南 ,0,天津,省
tsing/ds/2204202,ticket-user,tsing/ds,2204202,2022-07-06T21:56:12.199+08:00,2022-07-06T23:56:12+08:00,2022-07-06T22:01:36.545+08:00,"[""{\""basic\"":[[3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3],3]}""]","Mozilla/5.0 (Linux; U; Android 9; zh-cn; V1901A Build/P00610) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/12.8 Mobile Safari/537.36 COVC/046023",117.64.31.116,安徽省合肥市 电信  ,tsing,学生,大学生1202,测试学校,中国 天津 西青,0,安徽,市天津市
tsing/ds/2204203,ticket-user,tsing/ds,2204203,2022-07-06T16:40:33.267+08:00,2022-07-06T18:40:33+08:00,2022-07-06T16:49:58.685+08:00,"[""{\""basic\"":[[3,2,4,2,2,2,3,3,3,2,4,4,4,4,2,2,2,2,3,4,4,3,3,4,4,3,3,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,1,1,3,3,2,2,2,2,2,3,3,3,4,3,2,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,3,4,3,4,4,4,4,4,3,3,3,2,2,3,2,4,3,4,4,4,4,3,3,3,4,4,3,4,3,3,3,3,4,3,3,2,3,4,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,4,3,2,2,2,2,3,3,4,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,4,2,2,2,2,2,3,3,3,3,2,2,2,2,3,4,2,2,2,3,4,3,2,4],2]}""]","Mozilla/5.0 (Linux; U; Android 12; zh-cn; M2011K2C Build/SKQ1.211006.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.116 Mobile Safari/537.36 XiaoMi/MiuiBrowser/16.5.12 swan-mibrowser",39.144.159.176,中国 移动  ,tsing,学生,大学生1203,测试学校,中国 安徽 ,0,中国,省合肥市
tsing/ds/2204204,ticket-user,tsing/ds,2204204,2022-07-06T16:40:41.733+08:00,2022-07-06T18:40:41+08:00,2022-07-06T16:54:35.581+08:00,"[""{\""basic\"":[[4,2,3,2,2,2,2,2,2,1,3,2,4,3,1,2,3,2,2,3,2,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,3,2,4,4,3,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3],2]}""]","Mozilla/5.0 (Linux; Android 12; PEXM00 Build/RKQ1.211103.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/7629 MicroMessenger/8.0.24.2180(0x2800183B) WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64",122.96.32.21,江苏省南京市 联通  ,tsing,学生,大学生1204,测试学校,中国 安徽 ,0,江苏,
tsing/ds/2204205,ticket-user,tsing/ds,2204205,2022-07-06T17:36:11.286+08:00,2022-07-20T13:18:27+08:00,,[],"Mozilla/5.0 (Linux; U; Android 11; zh-cn; PERM10 Build/RKQ1.210614.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/12.8 Mobile Safari/537.36 COVC/046031",36.63.167.199,安徽省芜湖市 电信  ,tsing,学生,大学生1205,测试学校,中国 江苏 ,0,安徽,省南京市
tsing/ds/2204207,ticket-user,tsing/ds,2204207,2022-07-06T17:12:19.518+08:00,2022-07-06T19:12:19+08:00,2022-07-06T17:25:26.162+08:00,"[""{\""basic\"":[[5,2,3,2,1,4,1,2,1,3,4,3,2,4,1,1,2,3,3,5,4,5,3,4,2,5,3,1,2,1,1,2,1,2,1,3,2,4,4,1,2,1,1,2,3,3,2,3,1,3,4,4,2,1,2,2,1,4,2,4,3,3,2,1,1,3,2,5,4,3,3,2,1,5,3,4,3,4,3,5,2,5,4,3,4,2,4,3,3,1,2,4,3,4,1,3,3,4,3,5,5,2,3,4,3,5,2,3,1,5,2,5,4,3,1,3,2,1,2,1,1,2,1,2,1,3,4,3,4,3,2,4,5,5,4,1,2,3,4,2,3,2,1,2,1,2,3,4,4,5,3,4,1,1,3,2,1,3,4,3,2,4,3,4,5,1,3,2,1,4,2,1,4,4,2,3,4,3,1,2,1,2,3,1,2,1,1,4,3,4,2,1,3],3]}""]","Mozilla/5.0 (Linux; Android 12; PEPM00 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4263 MMWEBSDK/20220604 Mobile Safari/537.36 MMWEBID/3415 MicroMessenger/8.0.24.2180(0x2800183B) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",183.197.214.45,河北省秦皇岛市 移动 ,tsing,学生,大学生1207,测试学校,中国 安徽 芜湖,0,河北,省芜湖市
tsing/ds/2204208,ticket-user,tsing/ds,2204208,2022-07-06T17:19:14.785+08:00,2022-07-20T13:18:27+08:00,,[],"Mozilla/5.0 (Linux; Android 10; ELE-AL00 Build/HUAWEIELE-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.89 Mobile Safari/537.36 T7/13.12 BDOS/1.0 (HarmonyOS 2.2.0) SP-engine/2.51.0 baiduboxapp/13.13.0.10 (Baidu; P1 10) NABar/1.0",223.104.247.0,浙江省 移动 ,tsing,学生,大学生1208,测试学校,中国 河北 秦皇岛,0,浙江,省秦皇岛市
